2014,06,10,18,17,11.066,231,110
2014,06,10,18,17,11.066,230,210
2014,06,10,18,17,11.066,232,310
2014,06,10,18,17,11.066,230,410
2014,06,10,18,17,11.066,231,510
2014,06,10,18,17,11.535,231,611
2014,06,10,18,17,11.535,231,711
2014,06,10,18,17,11.535,231,811
2014,06,10,18,17,11.535,232,911
2014,06,10,18,17,11.535,231,1011
2014,06,10,18,17,12.025,230,1112
2014,06,10,18,17,12.025,231,1210
2014,06,10,18,17,12.025,231,1310
2014,06,10,18,17,12.025,231,1410
2014,06,10,18,17,12.025,231,1510
2014,06,10,18,17,12.512,232,1611
2014,06,10,18,17,12.512,231,1711
2014,06,10,18,17,12.512,231,1811
2014,06,10,18,17,12.512,232,1911
2014,06,10,18,17,12.512,232,2011
2014,06,10,18,17,13.005,229,2112
2014,06,10,18,17,13.005,232,2210
2014,06,10,18,17,13.005,231,2310
2014,06,10,18,17,13.005,232,2410
2014,06,10,18,17,13.005,231,2510
2014,06,10,18,17,13.488,232,2611
2014,06,10,18,17,13.488,232,2711
2014,06,10,18,17,13.488,232,2811
2014,06,10,18,17,13.488,232,2911
2014,06,10,18,17,13.488,232,3011
2014,06,10,18,17,13.981,231,3112
2014,06,10,18,17,13.981,230,3210
2014,06,10,18,17,13.981,231,3310
2014,06,10,18,17,13.981,231,3410
2014,06,10,18,17,13.981,231,3510
2014,06,10,18,17,14.470,232,3611
2014,06,10,18,17,14.470,233,3711
2014,06,10,18,17,14.470,239,1
2014,06,10,18,17,14.470,239,1
2014,06,10,18,17,14.470,239,1
2014,06,10,18,17,14.951,232,0
2014,06,10,18,17,14.951,231,0
2014,06,10,18,17,14.951,230,0
2014,06,10,18,17,14.951,230,0
2014,06,10,18,17,14.951,229,0
2014,06,10,18,17,15.446,239,1
2014,06,10,18,17,15.446,238,1
2014,06,10,18,17,15.446,240,1
2014,06,10,18,17,15.446,230,0
2014,06,10,18,17,15.446,239,1
2014,06,10,18,17,15.927,239,1
2014,06,10,18,17,15.927,231,0
2014,06,10,18,17,15.927,231,0
2014,06,10,18,17,15.927,231,0
2014,06,10,18,17,15.927,238,1
2014,06,10,18,17,16.420,239,1
2014,06,10,18,17,16.420,232,0
2014,06,10,18,17,16.420,238,1
2014,06,10,18,17,16.420,238,1
2014,06,10,18,17,16.420,239,1
2014,06,10,18,17,16.909,238,1
2014,06,10,18,17,16.909,238,1
2014,06,10,18,17,16.909,239,1
2014,06,10,18,17,16.909,240,1
2014,06,10,18,17,16.909,239,1
2014,06,10,18,17,17.396,232,0
2014,06,10,18,17,17.396,231,0
