2014,06,10,17,58,23.888,232,110
2014,06,10,17,58,23.888,232,210
2014,06,10,17,58,23.888,234,310
2014,06,10,17,58,23.888,234,410
2014,06,10,17,58,23.888,234,510
2014,06,10,17,58,24.356,234,611
2014,06,10,17,58,24.356,234,711
2014,06,10,17,58,24.356,234,811
2014,06,10,17,58,24.356,234,911
2014,06,10,17,58,24.356,236,1011
2014,06,10,17,58,24.845,232,1112
2014,06,10,17,58,24.845,233,1210
2014,06,10,17,58,24.845,234,1310
2014,06,10,17,58,24.845,232,1410
2014,06,10,17,58,24.845,235,1510
2014,06,10,17,58,25.330,234,1611
2014,06,10,17,58,25.330,233,1711
2014,06,10,17,58,25.330,234,1811
2014,06,10,17,58,25.330,235,1911
2014,06,10,17,58,25.330,233,2011
2014,06,10,17,58,25.825,233,2112
2014,06,10,17,58,25.825,235,2210
2014,06,10,17,58,25.825,234,2310
2014,06,10,17,58,25.825,234,2410
2014,06,10,17,58,25.825,234,2510
2014,06,10,17,58,26.308,234,2611
2014,06,10,17,58,26.308,234,2711
2014,06,10,17,58,26.308,234,2811
2014,06,10,17,58,26.308,234,2911
2014,06,10,17,58,26.308,233,3011
2014,06,10,17,58,26.802,233,3112
2014,06,10,17,58,26.802,234,3210
2014,06,10,17,58,26.802,235,3310
2014,06,10,17,58,26.802,234,3410
2014,06,10,17,58,26.802,235,3510
2014,06,10,17,58,27.291,234,3611
2014,06,10,17,58,27.291,233,3711
2014,06,10,17,58,27.291,234,3811
2014,06,10,17,58,27.291,233,3911
2014,06,10,17,58,27.291,233,4011
2014,06,10,17,58,27.773,234,4112
2014,06,10,17,58,27.773,234,4210
2014,06,10,17,58,27.773,233,4310
2014,06,10,17,58,27.773,234,4410
2014,06,10,17,58,27.773,233,4510
2014,06,10,17,58,28.269,234,4611
2014,06,10,17,58,28.269,234,4711
2014,06,10,17,58,28.269,233,4811
2014,06,10,17,58,28.269,235,4911
2014,06,10,17,58,28.269,234,5011
2014,06,10,17,58,28.750,233,5112
2014,06,10,17,58,28.750,235,5210
2014,06,10,17,58,28.750,234,5310
2014,06,10,17,58,28.750,233,5410
2014,06,10,17,58,28.750,235,5510
2014,06,10,17,58,29.241,234,5611
2014,06,10,17,58,29.241,234,5711
2014,06,10,17,58,29.241,234,5811
2014,06,10,17,58,29.241,233,5911
2014,06,10,17,58,29.241,233,6011
2014,06,10,17,58,29.733,233,6112
2014,06,10,17,58,29.733,234,6210
2014,06,10,17,58,29.733,236,6310
2014,06,10,17,58,29.733,234,6410
2014,06,10,17,58,29.733,235,6510
2014,06,10,17,58,30.219,235,6611
2014,06,10,17,58,30.219,234,6711
2014,06,10,17,58,30.219,235,6811
2014,06,10,17,58,30.219,234,6911
2014,06,10,17,58,30.219,234,7011
2014,06,10,17,58,30.704,233,7112
2014,06,10,17,58,30.704,234,7210
2014,06,10,17,58,30.704,233,7310
2014,06,10,17,58,30.704,233,7410
2014,06,10,17,58,30.704,230,7510
2014,06,10,17,58,31.195,228,7611
2014,06,10,17,58,31.195,230,7711
2014,06,10,17,58,31.195,230,7811
2014,06,10,17,58,31.195,231,7911
2014,06,10,17,58,31.195,229,8011
2014,06,10,17,58,31.680,229,8112
2014,06,10,17,58,31.680,229,8210
2014,06,10,17,58,31.680,229,8310
2014,06,10,17,58,31.680,228,8410
2014,06,10,17,58,31.680,229,8510
2014,06,10,17,58,32.171,230,8611
2014,06,10,17,58,32.171,228,8711
2014,06,10,17,58,32.171,229,8811
2014,06,10,17,58,32.171,231,8911
2014,06,10,17,58,32.171,229,9011
2014,06,10,17,58,32.662,228,9112
2014,06,10,17,58,32.662,230,9210
2014,06,10,17,58,32.662,229,9310
2014,06,10,17,58,32.662,229,9410
2014,06,10,17,58,32.662,229,9510
2014,06,10,17,58,33.146,228,9611
2014,06,10,17,58,33.146,229,9711
2014,06,10,17,58,33.146,229,9811
2014,06,10,17,58,33.146,229,9911
2014,06,10,17,58,33.146,229,10011
2014,06,10,17,58,33.636,229,10112
2014,06,10,17,58,33.636,230,10210
2014,06,10,17,58,33.636,229,10310
2014,06,10,17,58,33.636,230,10410
2014,06,10,17,58,33.636,230,10510
2014,06,10,17,58,34.126,231,10611
2014,06,10,17,58,34.126,229,10711
2014,06,10,17,58,34.126,230,10811
2014,06,10,17,58,34.126,230,10911
2014,06,10,17,58,34.126,230,11011
2014,06,10,17,58,34.615,230,11112
2014,06,10,17,58,34.615,231,11210
2014,06,10,17,58,34.615,230,11310
2014,06,10,17,58,34.615,229,11410
2014,06,10,17,58,34.615,230,11510
2014,06,10,17,58,35.101,230,11611
2014,06,10,17,58,35.101,229,11711
2014,06,10,17,58,35.101,230,11811
2014,06,10,17,58,35.101,230,11911
2014,06,10,17,58,35.101,229,12011
2014,06,10,17,58,35.588,229,12112
2014,06,10,17,58,35.588,230,12210
2014,06,10,17,58,35.588,230,12310
2014,06,10,17,58,35.588,229,12410
2014,06,10,17,58,35.588,229,12510
2014,06,10,17,58,36.077,231,12611
2014,06,10,17,58,36.077,228,12711
2014,06,10,17,58,36.077,231,12811
2014,06,10,17,58,36.077,229,12911
2014,06,10,17,58,36.077,230,13011
2014,06,10,17,58,36.562,229,13112
2014,06,10,17,58,36.562,229,13210
2014,06,10,17,58,36.562,229,13310
2014,06,10,17,58,36.562,231,13410
2014,06,10,17,58,36.562,231,13510
2014,06,10,17,58,37.057,228,13611
2014,06,10,17,58,37.057,230,13711
2014,06,10,17,58,37.057,229,13811
2014,06,10,17,58,37.057,231,13911
2014,06,10,17,58,37.057,235,235
2014,06,10,17,58,37.539,233,14112
2014,06,10,17,58,37.539,234,1
2014,06,10,17,58,37.539,234,14311
2014,06,10,17,58,37.539,234,14411
2014,06,10,17,58,37.539,235,14511
2014,06,10,17,58,38.028,234,14612
2014,06,10,17,58,38.028,235,14710
2014,06,10,17,58,38.028,233,14810
2014,06,10,17,58,38.028,235,14910
2014,06,10,17,58,38.028,235,15010
2014,06,10,17,58,38.521,236,15111
2014,06,10,17,58,38.521,235,1
2014,06,10,17,58,38.521,234,15311
2014,06,10,17,58,38.521,233,15411
2014,06,10,17,58,38.521,234,15511
2014,06,10,17,58,39.003,234,15612
2014,06,10,17,58,39.003,235,15710
2014,06,10,17,58,39.003,233,15810
2014,06,10,17,58,39.003,233,15910
2014,06,10,17,58,39.003,234,16010
2014,06,10,17,58,39.493,230,16111
2014,06,10,17,58,39.493,229,0
2014,06,10,17,58,39.493,230,16311
2014,06,10,17,58,39.493,229,16411
2014,06,10,17,58,39.493,230,16511
2014,06,10,17,58,39.985,231,16612
2014,06,10,17,58,39.985,230,16710
2014,06,10,17,58,39.985,229,16810
2014,06,10,17,58,39.985,229,16910
2014,06,10,17,58,39.985,229,17011
2014,06,10,17,58,40.472,230,17112
2014,06,10,17,58,40.472,231,0
2014,06,10,17,58,40.472,229,17310
2014,06,10,17,58,40.472,230,17410
2014,06,10,17,58,40.472,229,17510
2014,06,10,17,58,40.963,230,17611
2014,06,10,17,58,40.963,230,17711
2014,06,10,17,58,40.963,229,17811
2014,06,10,17,58,40.963,229,17911
2014,06,10,17,58,40.963,228,18011
2014,06,10,17,58,41.445,231,18112
2014,06,10,17,58,41.445,230,0
2014,06,10,17,58,41.445,229,18310
2014,06,10,17,58,41.445,230,18410
2014,06,10,17,58,41.445,229,18510
2014,06,10,17,58,41.932,228,18611
2014,06,10,17,58,41.932,230,18711
2014,06,10,17,58,41.932,231,18811
2014,06,10,17,58,41.932,231,18911
2014,06,10,17,58,41.932,231,19011
2014,06,10,17,58,42.421,230,19112
2014,06,10,17,58,42.421,230,0
2014,06,10,17,58,42.421,235,235
2014,06,10,17,58,42.421,233,19410
2014,06,10,17,58,42.421,234,1
2014,06,10,17,58,42.914,236,19611
2014,06,10,17,58,42.914,234,19711
2014,06,10,17,58,42.914,234,19810
2014,06,10,17,58,42.914,234,19910
2014,06,10,17,58,42.914,234,20010
2014,06,10,17,58,43.404,234,20111
2014,06,10,17,58,43.404,233,20211
2014,06,10,17,58,43.404,234,1
2014,06,10,17,58,43.404,234,20411
2014,06,10,17,58,43.404,236,20511
2014,06,10,17,58,43.890,233,20612
2014,06,10,17,58,43.890,235,20710
2014,06,10,17,58,43.890,236,20810
2014,06,10,17,58,43.890,234,20910
2014,06,10,17,58,43.890,234,21010
2014,06,10,17,58,44.378,235,21111
2014,06,10,17,58,44.378,234,21211
2014,06,10,17,58,44.378,233,1
2014,06,10,17,58,44.378,235,21411
2014,06,10,17,58,44.378,230,21511
2014,06,10,17,58,44.867,228,21612
2014,06,10,17,58,44.867,229,21710
